DIA,BARRIO
VIERNES,BARRIO ANTONIA SANTOS
VIERNES,BARRIO ESPERANZA MARTINEZ
VIERNES,BARRIO CENTRO
VIERNES,CORBONES
VIERNES,PANORAMA COUNTRY
VIERNES,CUBA V-8
VIERNES,CANHARTE
VIERNES,CENTRO (A) PEREIRA
VIERNES,CINCUENTENARIO
VIERNES,VILLAFADUA
VIERNES,20 DE ENERO
VIERNES,20 DE ENERO
VIERNES,ALARCON
VIERNES,FONTANA
VIERNES,SOTOMAYOR
VIERNES,CENTRO
VIERNES,MEJORAS PUBLICAS
VIERNES,CENTRO
VIERNES,SAN FRANCISCO
VIERNES,ANTONIA SANTOS
VIERNES,INV. EL PARAMO
VIERNES,VILLA REAL DEL SUR
VIERNES,CAMPANAZO
VIERNES,LAGOS II
VIERNES,ANILLO VIAL
VIERNES,LA MESETA
VIERNES,CABECERA DEL LLANO P/TA
VIERNES,MACARENA
VIERNES,EDUARDO SANTOS
VIERNES,EDUARDO SANTOS
VIERNES,MIRAMAR
VIERNES,GRANADA
VIERNES,CENTRO
VIERNES,JORDAN VIII ETAPA
VIERNES,PALERMO
VIERNES,CENTRO
VIERNES,SICOMORO
VIERNES,SAN LUIS E6
VIERNES,JOSE M. MARROQUIN II E14
VIERNES,CIUDAD CORDOBA E15
VIERNES,JOSE M. MARROQUIN II E14
VIERNES,LOS LAGOS E13
VIERNES,SAN PEDRO E3
VIERNES,VILLA DEL PRADO - EL GUABITO E5
VIERNES,BUENOS AIRES E18
VIERNES,PUERTO MALLARINO E7
VIERNES,MIRAFLORES E19
VIERNES,VERSALLES E2
VIERNES,VILLA BLANCA E13
VIERNES,LA MERCED E3
VIERNES,SANTA ANITA E17
VIERNES,SANTA TERESITA E2
VIERNES,URBANIZACION LA FLORA E2
VIERNES,LOS PARQUES - BARRANQUILLA E5
VIERNES,PANAMERICANO E10
VIERNES,URBANIZACION LA MERCED E2
VIERNES,URBANIZACION LA MERCED E2
VIERNES,VEREDA CASCAJAL E22
VIERNES,EL SENA E5
VIERNES,CGTO OBANDO (ROZO)
VIERNES,VIA TULUA-BUGA
VIERNES,ARROYOHONDO ZONA INDUSTRIAL (25-2)
SABADO,ZONA CENTRO
SABADO,CIUDADELA DEL NORTE
SABADO,LA MADERA
SABADO,LAS GRANJAS
SABADO,CIUDADELA DEL NORTE
SABADO,AUTOPISTA NORTE
SABADO,VDA. PENHOLCITO
SABADO,EL TRIANON
SABADO,ZONA CENTRO
SABADO,CENTRAL MAYORISTA
SABADO,LOS NARANJOS
SABADO,SANTA MARIA # 2
SABADO,LA CANDELARIA C-10
SABADO,LA CANDELARIA C-10
SABADO,CARLOS E. RESTREPO C-11
SABADO,CARLOS E. RESTREPO C-11
SABADO,GUAYAQUIL C-10
SABADO,PARQUE NORTE C-4
SABADO,PRADO C-10
SABADO,ASTORGA C-14
SABADO,CERRO EL VOLADOR C-7
SABADO,EL POBLADO C-14
SABADO,LAURELES C-11
SABADO,PEDREGAL C-6
SABADO,LA CANDELARIA C-10
SABADO,TRICENTENARIO C-5
SABADO,LA CANDELARIA C-10
SABADO,SURAMERICANA C-11
SABADO,LA CANDELARIA C-10
SABADO,LA CANDELARIA C-10
SABADO,DOCE DE OCTUBRE C-6
SABADO,EL CHAGUALO C-10
SABADO,ESTACION VILLA C-10
SABADO,CRISTO REY C-15
SABADO,BOLIVARIANA C-11
SABADO,SECTOR CEMENTERIO
SABADO,SAN FRANCISCO
SABADO,EL PORVENIR
SABADO,PARQUE PRINCIPAL
SABADO,PRADOS DE SABANETA
SABADO,EL LIMON
SABADO,CENTRO
SABADO,CENTRO
SABADO,LA CENTRAL
SABADO,LA PAZ
SABADO,EL CORTEZ
SABADO,EL ROSARIO
SABADO,BARRIO LA NIEVES
SABADO,BARRIO PARAISO
SABADO,BARRIO CHIPRE
SABADO,ALFONSO LOPEZ
SABADO,EL CENTRO
SABADO,LAS MALVINAS
SABADO,EL CENTRO
SABADO,JUAN XXIII
SABADO,SAN JOSE
SABADO,MARIA OCCIDENTE
SABADO,URBANIZACION LOS COMUNEROS
SABADO,LA ESMERALDA
SABADO,CIUDAD JARDIN
SABADO,CENTRO
SABADO,SIMON BOLIVAR
SABADO,SAN VICENTE
SABADO,SAN MARTIN
SABADO,AMERICAS
SABADO,NINHO JESUS
SABADO,SANTA TERESA
SABADO,SANTA TERESA
SABADO,RISARALDA
SABADO,RAFAEL NUNEZ E-13
SABADO,EL TINTAL E-8
SABADO,TEUSAQUILLO E-13
SABADO,URB. COMPARTIR E-11
SABADO,VILLAS DE GRANADA E-10
SABADO,DANUBIO AZUL E-5
SABADO,MANDALAY I ETAPA E-8
SABADO,ISRAELITAS E-7
SABADO,TEUSAQUILLO E-13
SABADO,CONJUNTO RESIDENCIAL LA PRADERA E-1
SABADO,LAS AMERICAS E-8
SABADO,MARIA PAZ E-8
SABADO,EL POA E-11
SABADO,MANARU E-19
SABADO,SUBA CENTRO E-11
SABADO,CAOBOS E-1
SABADO,RESTREPO E-15
SABADO,RESTREPO E-15
SABADO,LA GRANJA E-10
SABADO,VILLA LUZ E-10
SABADO,CARVAJAL E-8
SABADO,GILMAR E-11
SABADO,GUACAMAYAS I-II E-4
SABADO,MONTEVIDEO E-9
SABADO,12 DE OCTUBRE E-12
SABADO,BELLA SUIZA E-1
SABADO,BOITA E-8
SABADO,BOSA E-7
SABADO,CENTRO NORTE USAQUEN E-1
SABADO,CHICO I E-2
SABADO,CIUDAD KENNEDY CENTRAL E-8
SABADO,COUNTRY SUR E-18
SABADO,EL ESPARTILLAL E-2
SABADO,EL LAUREL E-10
SABADO,EL ROCIO E-3
SABADO,EMAUS E-2
SABADO,GALAN E-16
SABADO,GALERIAS E-13
SABADO,LA PATRIA E-12
SABADO,LA VICTORIA E-4
SABADO,LAGO GAITAN E-2
SABADO,LOS NARANJOS ALTOS E-11
SABADO,MINUTO DE DIOS E-10
SABADO,PLAZA DE BOLIVAR E-17
SABADO,POLO CLUB E-12
SABADO,POTOSI E-11
SABADO,PRIMAVERA NORTE E-10
SABADO,PROVIVIENDA NORTE E-16
SABADO,QUINTA PAREDES E-13
SABADO,RESTREPO E-15
SABADO,RICAURTE E-14
SABADO,SANTA MATILDE I SECTOR E-16
SABADO,TUNA ALTA E-11
SABADO,URB. EL REMANSO E-16
SABADO,URB. MADELENA I Y II SECTOR E-19
SABADO,URB. MONTES I SECTOR E-16
SABADO,URB. PUENTE ARANDA E-16
SABADO,URB. RIONEGRO E-12
SABADO,URB. SANTA RITA I SECTOR E-16
SABADO,BONANZA E-10
SABADO,CHAPINERO NORTE E-2
SABADO,ALAMOS SUR E-10
SABADO,DIANA TURBAY E-18
SABADO,SAN FERNANDO OCCIDENTAL E-12
SABADO,SAN RAFAEL INDUSTRIAL E-16
SABADO,URB. TOBERIN E-1
SABADO,LA FAVORITA E-14
SABADO,VILLA DE LOS ALPES E-4
SABADO,TUNALITO E-6
SABADO,FATIMA E-6
SABADO,TEUSAQUILLO E-13
SABADO,LAGO DE CHAPINERO E-2
SABADO,URB. COMPARTIR E-11
SABADO,URB. COMPARTIR E-11
SABADO,SAGRADA FAMILIA E-4
SABADO,GRAN GRANADA E-10
SABADO,EL RINCON DE SUBA E-11
SABADO,SAN ANTONIO E-15
SABADO,DIANA TURBAY E-18
SABADO,COUNTRY SUR E-18
SABADO,SUCRE
SABADO,GOMEZ DAZA
SABADO,TRAMO DE VIA CUATROVIAS - MAICAO
SABADO,FORERO
SABADO,ACROPOLIS
SABADO,LIBERTADORES I ETAPA
SABADO,LIBERTADORES I ETAPA
SABADO,BAMBU
SABADO,YAHAIRA
SABADO,SAN FRANCISCO DE ASIS
SABADO,LAS GRANJAS
SABADO,QUIRINAL
SABADO,ENCENILLO
SABADO,LOS MARTIRES
SABADO,VEREDA ANSELMO
SABADO,CENTRO
SABADO,LA MILAGROSA
SABADO,ALBORADA
SABADO,LOS FUNDADORES
SABADO,RODADERO TRADICIONAL
SABADO,PINHON
SABADO,LUIS CARLOS GALAN
SABADO,MANZANARES
SABADO,LA ESPERANZA
SABADO,YUCAL 1-2
SABADO,TIGRERA
SABADO,SERRAMONTE
SABADO,LA ROSITA
SABADO,7 DE AGOSTO
SABADO,OLIMPICO
SABADO,BAMBU
SABADO,EL CENTRO
SABADO,AVENIDA PANAMERICANA
SABADO,CENTRO
SABADO,CENTRO
SABADO,CENTRO
SABADO,ESTADIO LIBERTAD
SABADO,CARACHA
SABADO,CATAMBUCO CENTRO
SABADO,RECUERDO
SABADO,TAMASAGRA I
SABADO,LA ROSA
SABADO,BARRIO CHAPINERO
SABADO,BARRIO LAS AMERICAS
SABADO,BARRIO SAN MIGUEL
SABADO,BARRIO PRADOS DEL ESTE
SABADO,BARRIO EL LLANO
SABADO,CLARO DE LUNA
SABADO,CENTRO
SABADO,CENTRO
SABADO,ZONA CENTRO
SABADO,CENTRO (A) PEREIRA
SABADO,CENTRO (A) PEREIRA
SABADO,CENTRO (A) PEREIRA
SABADO,VDA. CONDINA-GUACARI
SABADO,LA PAZ CENTRO
SABADO,TURIN
SABADO,CUBA V-8
SABADO,SECTOR ZONA ROSA
SABADO,JERUSALEN
SABADO,JORGE ELIECER GAITAN
SABADO,CIUDADELA REAL DE MINAS
SABADO,PORTON DEL TEJAR
SABADO,LA CONCORDIA
SABADO,LOS ANGELES
SABADO,CABECERA DEL LLANO
SABADO,DON BOSCO
SABADO,ALFONSO LOPEZ
SABADO,SAN ALONSO
SABADO,SAN ALONSO
SABADO,CABECERA DEL LLANO
SABADO,CASCO ANTIGUO DE FLORIDABLANCA
SABADO,VILLACOLOMBIA E8
SABADO,CAMPANAZO
SABADO,PUERTA ROJA
SABADO,CIUDAD JARDIN
SABADO,MOCHILA
SABADO,PICALENHA
SABADO,TERRAZAS DEL TEJAR
SABADO,JORDAN IX ETAPA
SABADO,ARKANIZA
SABADO,GAITAN PARTE ALTA
SABADO,INDEPENDENCIA
SABADO,LOS PARQUES - BARRANQUILLA E5
SABADO,SAN MARINO E7
SABADO,CHIPICHAPE E2
SABADO,LA MERCED E3
SABADO,SAN PEDRO E3
SABADO,SIETE DE AGOSTO E7
SABADO,DIAMANTE E13
SABADO,ALFONSO B. ARAGON E14
SABADO,TORRES DE CONFANDI E5
SABADO,PAMPA LINDA E19
SABADO,CIUDAD 2000 E16
SABADO,LAS ORQUIDEAS E14
SABADO,CIUDAD TALANGA E21
SABADO,LA MERCED E3
SABADO,NORMANDIA E2
SABADO,CENTRO
SABADO,URB. EL BOSQUE
SABADO,URB. EL BOSQUE
SABADO,ALFONSO LOPEZ
SABADO,CENTRO
DOMINGO,NIQUIA CAMACOL
DOMINGO,LA ESTACION
DOMINGO,SALENTO
DOMINGO,CIUDAD NIQUIA
DOMINGO,CIUDAD NIQUIA
DOMINGO,ZAMORA
DOMINGO,CENTRO
DOMINGO,ALTOS DE SAN JUAN
DOMINGO,LAS VEGAS
DOMINGO,LA MARIA
DOMINGO,LA CHARANGA
DOMINGO,SAN FERNANDO
DOMINGO,EL DANUBIO C-12
DOMINGO,LA AMERICA C-12
DOMINGO,MANILA C-14
DOMINGO,EL POBLADO C-14
DOMINGO,LA CANDELARIA C-10
DOMINGO,NARANJAL C-11
DOMINGO,NARANJAL C-11
DOMINGO,EL POBLADO C-14
DOMINGO,EL POBLADO C-14
DOMINGO,BOLIVARIANA C-11
DOMINGO,EL DIAMANTE 2 C-14
DOMINGO,SAN ANTONIO
DOMINGO,CENTRO
DOMINGO,EL TABOR
DOMINGO,CENTRO
DOMINGO,MALECON
DOMINGO,LA BOQUILLA
DOMINGO,NARINHO
DOMINGO,BARRIO BOSQUES DEL NORTE
DOMINGO,FUNDADORES
DOMINGO,SAN ANTONIO
DOMINGO,SAN ANTONIO
DOMINGO,LA FLORIDA
DOMINGO,LAS AVENIDAS
DOMINGO,EL MIRADOR
DOMINGO,LAS AVENIDAS
DOMINGO,  INSPOLICIA LA ESMERALDA
DOMINGO,LAS FERIAS
DOMINGO,EL GAVAN
DOMINGO,VILLAS DEL CHAVINAVE
DOMINGO,VILLAS DEL CHAVINAVE
DOMINGO,CENTRO
DOMINGO,LAS BRISAS
DOMINGO,LA ESMERALDA
DOMINGO,PARQUE LAS GARZAS
DOMINGO,URB. EL ROCIO
DOMINGO,VILLA JAIDITH
DOMINGO,CORAZON DE MARIA
DOMINGO,ROMA
DOMINGO,PLAYITA
DOMINGO,MATEO GOMEZ
DOMINGO,LA LUCHA
DOMINGO,SAN FRANCISCO
DOMINGO,MONTERIA MODERNO
DOMINGO,LAS FERIAS E-10
DOMINGO,URB. SURAMERICANA E-4
DOMINGO,OLARTE E-7
DOMINGO,QUESADA E-13
DOMINGO,LAS FLORES E-11
DOMINGO,EL TUNAL II E-6
DOMINGO,SANTA TERESITA E-13
DOMINGO,QUINTA PAREDES E-13
DOMINGO,EL RINCON E-11
DOMINGO,URB. MAZUREN I SECTOR E-11
DOMINGO,LA ESTANCIA E-7
DOMINGO,MODELIA E-9
DOMINGO,URB. RIONEGRO E-12
DOMINGO,TAIRONA  E-8
DOMINGO,LA ESPERANZA E-9
DOMINGO,SANTA LIBRADA E-5
DOMINGO,ESTACION CENTRAL E-16
DOMINGO,LA SERENA E-10
DOMINGO,URB. LA INDEPENDENCIA E-3
DOMINGO,EL RECUERDO E-13
DOMINGO,BRAVO PAEZ E-18
DOMINGO,SAN MARTIN E-3
DOMINGO,SAN ANDRES   E-8
DOMINGO,BELLAVISTA E-8
DOMINGO,ANTIGUO COUNTRY E-2
DOMINGO,CENTENARIO E-9
DOMINGO,CIUDAD DE CALI E-8
DOMINGO,CHAPINERO CENTRAL E-2
DOMINGO,CHAPINERO CENTRAL E-2
DOMINGO,BONANZA E-10
DOMINGO,GRAN BRITALIA E-8
DOMINGO,LAS AGUAS E-3
DOMINGO,LOS NARANJOS E-11
DOMINGO,LAS MARGARITAS E-7
DOMINGO,SANTA INES E-3
DOMINGO,LA CABRERA E-2
DOMINGO,LA CABRERA E-2
DOMINGO,CIUDAD DE CALI E-8
DOMINGO,URB. INDUSTRIAL PENSILVANIA E-16
DOMINGO,LA PALESTINA E-7
DOMINGO,NAVARRA E-1
DOMINGO,NORMANDIA E-10
DOMINGO,PREDIO AV BOYACA E-11
DOMINGO,PATIO BONITO I E-8
DOMINGO,SAN JORGE - GLORIA GAITAN E-18
DOMINGO,ABRAHAM LINCON E-6
DOMINGO,TRES ESQUINAS E-19
DOMINGO,PASADENA ROYAL E-11
DOMINGO,LA CONCEPCION
DOMINGO,BOSQUE
DOMINGO,ARRIBA
DOMINGO,EUDES
DOMINGO,ZONA INDUSTRIAL
DOMINGO,ZONA INDUSTRIAL
DOMINGO,ZONA INDUSTRIAL
DOMINGO,ZONA INDUSTRIAL
DOMINGO,LOS ANDAQUIES
DOMINGO,CHAPINERO
DOMINGO,MANSIONES DEL NORTE
DOMINGO,CENTRO
DOMINGO,VEREDA GUACACALLO
DOMINGO,VEREDA GUACACALLO
DOMINGO,GAIRA CENTRO
DOMINGO,TAIRONA 1-2
DOMINGO,TAIRONA 1-2
DOMINGO,SANTA CRUZ
DOMINGO,MARIA EUGENIA
DOMINGO,CENTRO HISTORICO
DOMINGO,RODADERO TRADICIONAL
DOMINGO,ZONA MERCADO
DOMINGO,VILLA CUMARE
DOMINGO,EL RETIRO
DOMINGO,PORFIA
DOMINGO,MONTECARLO
DOMINGO,RODEO
DOMINGO,RECREO
DOMINGO,EL PRADO
DOMINGO,NUEVO RICAUTE
DOMINGO,INDUSTRIAL
DOMINGO,CENTRO
DOMINGO,CORREGIMIENTO SAN JUAN
DOMINGO,CGTO. ALTO DE DAZA
DOMINGO,BARRIO CENTRO
DOMINGO,BARRIO CRISTO REY
DOMINGO,LOS PRADOS
DOMINGO,LOS ALAMOS
DOMINGO,PARAISO
DOMINGO,EL BOHIO
DOMINGO,VDA. LA FLORIDA
DOMINGO,CENTRO CUBA V-1
DOMINGO,LA VICTORIA
DOMINGO,GALAN GOMEZ
DOMINGO,INTERNACIONAL
DOMINGO,ALARCON
DOMINGO,PROVENZA
DOMINGO,SAN ALONSO
DOMINGO,SAN ALONSO
DOMINGO,URB. HEROES
DOMINGO,CAMPO HERMOSO
DOMINGO,CAFE MADRID
DOMINGO,LA AURORA
DOMINGO,LAS VILLAS
DOMINGO,CENTRO
DOMINGO,CENTRO
DOMINGO,MAGDALENA
DOMINGO,BALCANES
DOMINGO,CENTRO
DOMINGO,CENTRO
DOMINGO,ALASKA
DOMINGO,APARCO SAN FRANCISCO
DOMINGO,CENTRO
DOMINGO,VILLA SOFIA
DOMINGO,EL CAMBIO
DOMINGO,CGTO LA VORAGINE E22
DOMINGO,CGTO LA VORAGINE E22
DOMINGO,CGTO LA VORAGINE E22
DOMINGO,CGTO LA VORAGINE E22
DOMINGO,EL LIMONAR E17
DOMINGO,LOS LAGOS E13
DOMINGO,JOSE M. MARROQUIN II E14
DOMINGO,CIUDADELA CONFANDI E17
DOMINGO,TERRON COLORADO E1
DOMINGO,CIUDAD CAPRI E17
DOMINGO,FEPICOL E7
DOMINGO,LLANO VERDE E15
DOMINGO,EL RETIRO E15
DOMINGO,SUCRE E9
DOMINGO,LOS ALCAZARES E6
DOMINGO,CENTRO
DOMINGO,SAN NICOLAS
DOMINGO,CENTRO
LUNES,LA CABANHA
LUNES,CENTRO
LUNES,AUTOPISTA NORTE
LUNES,MARIA AUXILIADORA
LUNES,SANTA MARIA # 2
LUNES,LA AGUACATALA C-14
LUNES,CARIBE C-5
LUNES,LAS PALMAS C-10
LUNES,PARQUE NORTE C-4
LUNES,VILLANUEVA C-10
LUNES,SAN DIEGO C-10
LUNES,TRICENTENARIO C-5
LUNES,ENCISO C-8
LUNES,LA CANDELARIA C-10
LUNES,FUENTE CLARA C-7
LUNES,LA FLORESTA C-12
LUNES,CASTILLA C-5
LUNES,LAURELES C-11
LUNES,SANTA MONICA C-12
LUNES,SAN MIGUEL C-8
LUNES,BARRIO COLON C-10
LUNES,LA HONDONADA C-16
LUNES,LAS ACACIAS C-11
LUNES,LA CANDELARIA C-10
LUNES,LA BALSORA
LUNES,LA CUCHILLA
LUNES,EL PARQUE PRINCIPAL
LUNES,SAN NICOLAS
LUNES,REBOLO
LUNES,LOS TRUPILLOS
LUNES,POR FIN
LUNES,LA SIERRITA
LUNES,CENTRO
LUNES,VILLA SAN PEDRO 1
LUNES,GARDENIAS
LUNES,LA INMACULADA
LUNES,EL PARQUE
LUNES,LA BOQUILLA
LUNES,LA BOQUILLA
LUNES,BARRIO LOS CRISTALES
LUNES,GALERIAS
LUNES,BARRIO CHIPRE
LUNES,ALTA SUIZA
LUNES,BARRIO LA PALMA
LUNES,BARRIO EL CAMPIN
LUNES,LOS LIBERTADORES
LUNES,EL VENADO
LUNES,MONTECARLO
LUNES,CENTRO
LUNES,BELALCAZAR
LUNES,SAN CAMILO
LUNES,EL PLACER
LUNES,VILLA GARCIA
LUNES,COR.VILLA DE SAN ANDRES
LUNES,SAN FRANCISCO
LUNES,SIMON BOLIVAR
LUNES,25 DE DICIEMBRE
LUNES,LA NEVADA
LUNES,LAS FLORES
LUNES,CENTRO
LUNES,EL ORIENTE
LUNES,EL ALIVIO
LUNES,EL CENTRO
LUNES,CENTRO
LUNES,SANTA BARBARA CENTRAL E-1
LUNES,LAS NIEVES E-3
LUNES,URB. MIRANDELA E-11
LUNES,ABRAHAM LINCON E-6
LUNES,URB. LAS LOMAS E-18
LUNES,SANTA TERESITA E-13
LUNES,GLORIA LARA DE ECHEVERRY II ETAPA E-11
LUNES,VERACRUZ E-3
LUNES,VILLA LUZ E-10
LUNES,CHICO NORTE II SECTOR E-1
LUNES,LAS VILLAS I SECTOR E-11
LUNES,PUENTE LARGO E-11
LUNES,SAN VICTORINO E-3
LUNES,LA ESTANCIA E-19
LUNES,QUIROGA IHS ETAPA E-18
LUNES,TOBERIN ORIENTAL E-1
LUNES,PATIO BONITO I E-8
LUNES,MARLY E-2
LUNES,RESTREPO E-15
LUNES,LA MAGDALENA E-13
LUNES,ALAMOS SUR E-10
LUNES,LOS PIJAOS E-18
LUNES,LAS PALMITAS E-8
LUNES,LAS COLINAS E-18
LUNES,PRADO VERANIEGO E-11
LUNES,EL AMPARO E-8
LUNES,OLAYA E-18
LUNES,CLARET E-18
LUNES,LIBERTADOR SUR E-18
LUNES,PRIMAVERA II E-19
LUNES,NUEVO KENNEDY E-8
LUNES,EL RETIRO E-2
LUNES,SAN FELIPE E-12
LUNES,CHAPINERO CENTRAL E-2
LUNES,PINO ALTO E-11
LUNES,TOBERIN ORIENTAL E-1
LUNES,MODELO SUR E-4
LUNES,CANDELARIA LA NUEVA I SECTOR E-19
LUNES,SAN VICTORINO E-3
LUNES,SANTA ANA OCCIDENTAL E-1
LUNES,BOITA E-8
LUNES,CHAPINERO NORTE E-2
LUNES,SAN FELIPE E-12
LUNES,FLORENCIA E-10
LUNES,RINCON DE GALICIA E-19
LUNES,EL PROGRESO E-14
LUNES,SURBANA E-7
LUNES,CENTRO ADMINISTRATIVO E-17
LUNES,COLMENA I E-4
LUNES,LAS FLORES
LUNES,NUESTRA SENHORA DE LOS REMEDIOS
LUNES,CANAIMA
LUNES,BOGOTA
LUNES,CENTRO
LUNES,LA PLAYA
LUNES,CENTRO
LUNES,VILLA BELLA
LUNES,ACACIAS
LUNES,TAMINACA 1 Y 2
LUNES,CENTRO
LUNES,ZONA MERCADO
LUNES,PABLO EMILIO RIVEROS
LUNES,DONHA LUZ
LUNES,MAIZARO
LUNES,ACACIAS
LUNES,LA FLORIDA
LUNES,VEREDA BARCELONA
LUNES,VENCEDORES
LUNES,JARDIN
LUNES,LA ESPERANZA VII ETAPA
LUNES,PORFIA
LUNES,DONHA LUZ
LUNES,LA ESPERANZA V ETAPA
LUNES,INDUSTRIAL
LUNES,PORFIA
LUNES,SAN FERNANDO
LUNES,RODEO
LUNES,PUENES
LUNES,SAN FELIPE
LUNES,PANAMERICANO
LUNES,TORO BAJO
LUNES,AVENIDA COLOMBIA NORMANDIA
LUNES,CENTRO
LUNES,VERSALLES
LUNES,CORREGIMIENTO LLORENTE
LUNES,ASSIVISA
LUNES,LAS CORALINAS
LUNES,BARRIO GAITAN
LUNES,BARRIO CHAPINERO
LUNES,BARRIO CHAPINERO
LUNES,BARRIO POPULAR
LUNES,BARRIO SEVILLA
LUNES,CENTRO
LUNES,SECTOR CAM
LUNES,SECTOR PARQUE VALENCIA
LUNES,EL BOSQUE
LUNES,EL BOSQUE
LUNES,LA PAZ
LUNES,PORVENIR
LUNES,PORVENIR
LUNES,VDA. SAN JOSE
LUNES,VDA. TRIBUNAS CORCEGA
LUNES,SAN JOAQUIN
LUNES,KENNEDY
LUNES,EL CERRO
LUNES,EL PARNASO
LUNES,EL PARNASO
LUNES,EL PARNASO
LUNES,SAN LUIS
LUNES,GRANJAS DE PROVENZA
MARTES,ESTADIO C-11
LUNES,GOMEZ NINHO
LUNES,GOMEZ NINHO
LUNES,CANHAVERAL
LUNES,VILLABEL
LUNES,EL CARMEN I
LUNES,VILLA FIRENZE
LUNES,ENTRE RIOS
LUNES,MARTINICA
LUNES,SANTA CRUZ
LUNES,NACIONES UNIDAS
LUNES,VRDA. LA MARTINICA
LUNES,CENTRO
LUNES,FLORESTA
LUNES,JORDAN II ETAPA
LUNES,EL BUNDE
LUNES,PORTALES DE BUGALAGRANDE
LUNES,LA FLORESTA E8
LUNES,PARCELACIONES PANCE E22
LUNES,CIUDADELA FLORALIA E6
LUNES,EL PRADO E11
LUNES,CIUDAD DE LOS ALAMOS E2
LUNES,PARCELACIONES PANCE E22
LUNES,SANTA TERESITA E2
LUNES,SAN PEDRO E3
LUNES,LAS CEIBAS E7
LUNES,ALFEREZ REAL E18
LUNES,JUNIN E9
LUNES,SAN FERNANDO VIEJO E19
LUNES,LAS ORQUIDEAS E14
LUNES,MOJICA E15
LUNES,LAS FLORES
LUNES,MEJOR VIVIR
LUNES,GUAYACANES DEL INGENIO 1 ETAPA
MARTES,VDA. MATASANOS
MARTES,SAN JOSE OBRERO
MARTES,EL AGUILA
MARTES,ALCALA
MARTES,SIMON BOLIVAR
MARTES,LA CANDELARIA C-10
MARTES,LA CANDELARIA C-10
MARTES,LA CANDELARIA C-10
MARTES,ARANJUEZ  C-4
MARTES,LA CANDELARIA C-10
MARTES,ESTADIO C-11
MARTES,GUAYAQUIL C-10
MARTES,BOSTON C-10
MARTES,LA CANDELARIA C-10
MARTES,LA CANDELARIA C-10
MARTES,SURAMERICANA C-11
MARTES,CAMPO AMOR C-15
MARTES,LA PALMA C-16
MARTES,ESTACION VILLA C-10
MARTES,GUAYAQUIL C-10
MARTES,LA CANDELARIA C-10
MARTES,LA ALPUJARRA C-10
MARTES,ROBLEDO C-7
MARTES,CARLOS E. RESTREPO C-11
MARTES,LAURELES C-11
MARTES,VILLA HERMOSA C-8
MARTES,VILLANUEVA C-10
MARTES,CENTRO
MARTES,LA CUCHILLA
MARTES,CENTRO
MARTES,CENTRO
MARTES,EL BOSQUE
MARTES,REBOLO
MARTES,BOLICHE
MARTES,BOLICHE
MARTES,VILLA ESTADIO I
MARTES,BARRIO EL BOSQUE
MARTES,VILLA REPUBLICANA
MARTES,SANTA ANA
MARTES,BARRIO MUISCAS
MARTES,BARRIO VILLAPILAR
MARTES,LA CUCHILLA
MARTES,VERSALLES
MARTES,VDA. PUENTE GUAMO
MARTES,CENTRO
MARTES,20 DE JULIO
MARTES,SANTA CATALINA II ETAPA
MARTES,BOLIVAR
MARTES,CENTRO
MARTES,BOSQUE
MARTES,URB.LOS MAYALES
MARTES,INVASION GUASIMALES
MARTES,BUENA VISTA E-1
MARTES,MARLY E-2
MARTES,CHAPINERO CENTRAL E-2
MARTES,URB. TIBANA E-16
MARTES,GIBRALTAR E-19
MARTES,LA PORCIUNCULA E-2
MARTES,CHAPINERO ALTO E-2
MARTES,GRAN AMERICA E-13
MARTES,LA ALAMEDA E-3
MARTES,CHAPINERO SUR OCC. E-13
MARTES,LA PAMPA II E-8
MARTES,SAN MIGUEL E-12
MARTES,ALQUERIA LA FRAGUA E-8
MARTES,SIMON BOLIVAR E-12
MARTES,USMINIA DESARROLLO E-5
MARTES,URB. EL BATAN E-11
MARTES,RESTREPO E-15
MARTES,CIUDAD JARDIN SUR E-15
MARTES,QUIROGA IHS ETAPA E-18
MARTES,RESTREPO E-15
MARTES,ALTOS DEL REDIL E-1
MARTES,EL RAMAJAL E-4
MARTES,SAN PEDRO E-9
MARTES,VILLA DEL PRADO E-11
MARTES,SAN FRANCISCO E-19
MARTES,CHUCUA EL BURRO E-8
MARTES,CASABLANCA I     E-8
MARTES,CHAPINERO ALTO E-2
MARTES,TEUSAQUILLO E-13
MARTES,TECHO  E-8
MARTES,CHAPINERO NORTE E-2
MARTES,MARLY E-2
MARTES,CHAPINERO ALTO E-2
MARTES,LIBERTADOR SUR E-18
MARTES,LOS MOLINOS I SECTOR E-18
MARTES,SANTA FE E-14
MARTES,NUEVA CALIFORNIA E-1
MARTES,MODELO SUR E-4
MARTES,CANDELARIA III-IV E-19
MARTES,SAN JORGE
MARTES,VER.MESA BAJA
MARTES,SAN JOSE
MARTES,EL CARMEN
MARTES,EL CARMEN
MARTES,LIBERTADOR
MARTES,URB. MANANTIAL
MARTES,LAS TUNAS
MARTES,EL MONASTERIO
MARTES,ALTICO
MARTES,BUGANVILES
MARTES,DIEGO DE OSPINA
MARTES,SIMON BOLIVAR
MARTES,NORTE
MARTES,POPULAR
MARTES,SAN FERNANDO
MARTES,SAN FERNANDO
MARTES,LA ESPERANZA VIII ETAPA
MARTES,CENTRO
MARTES,VILLA JOHANA
MARTES,DELIRIO
MARTES,CANEY
MARTES,MERCEDARIO
MARTES,MARIDIAZ
